ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,MYKEY,Field3,Field2,Field1,SIT,STATE
201051,1,20,51,2,20,6,1,4,6,5,2,3,1,4,3,2,0,1,1,0,0,0,0,1,3,3,2,1,1,2,1,2,2,0,2,2010512,1,4,fear,"I went home late one evening and saw that the security lights were off.  I got inside the gate and just then I realized that the dogs may be outside.",1
201046,1,20,46,1,22,6,2,2,1,1,2,2,1,4,1,0,-1,2,1,0,0,0,1,3,1,3,3,3,3,5,2,3,2,2,0,2010462,1,4,fear,"When I was confronted by a policeman one night around 11 o'clock.  I was afraid when they threatened to take me and my girl to the gallows.",1
201035,1,20,35,1,24,6,1,6,1,3,2,3,2,4,4,0,2,2,1,0,0,0,2,1,1,3,1,0,4,2,2,3,1,0,0,2010352,2,4,fear,"I had gone for a medical check-up at the U.T.H and failed to make it back on time for the C119 practical sessions at 1400 hours last academic year.",1
201038,1,20,38,2,28,6,1,8,1,8,2,4,1,4,4,2,0,2,1,0,0,0,1,1,1,3,0,0,0,5,3,0,2,3,2,2010382,1,4,fear,"When I came back from work one day, the friends of my son told me that he had not come back from school and that he was lost.",1
331054,1,33,54,1,28,2,2,9,6,1,2,4,3,3,2,0,0,0,0,0,0,0,0,1,2,3,2,0,3,3,0,2,0,2,0,3310542,3,3,fear,"After listening to ghost stories with my classmates I had to back alone to the hostel at night.  I had to walk through a long and quiet road and I was scared of meeting a ghost.",1
331051,1,33,51,2,23,2,2,0,7,1,2,4,1,4,3,0,2,2,0,0,1,0,1,1,1,3,3,3,2,1,2,1,0,3,1,3310512,1,4,fear,"After seeing a horror film - Omen.  I could not sleep at night  even though I closed my eyes.  The last scene of the film kept coming back to me, I seemed to hear the girls in the film shouting at the devil.  The devil did not have any expression on his face and I thought that he would choose me.",1
331060,1,33,60,2,20,7,1,5,7,1,2,4,3,2,1,0,0,0,0,0,0,0,0,3,2,3,3,0,2,1,1,2,2,0,0,3310602,3,2,fear,"It was a week before the higher level results were announced.  I had tried and failed many times and this was the last time that I was taking the exam.  I knew that if i failed again I woulld have to enter the society.  I imagined things during this period - I dreamt that I had entered university and it was a nice experience.  When I thought about the future, an unexplainable fear rose in me.  I feared being a worker and not having a bright prospect, I also feared the criticism of my relatives as my brother had gone to university.  Whenevr I thought of this issue I could not eat or concentrate, and my heart beat increased.",1
201045,1,20,45,1,29,6,1,5,1,5,2,4,3,3,1,0,0,0,0,0,0,0,0,1,1,3,0,0,4,4,0,0,0,0,0,2010452,3,3,fear,"I was a passenger in a vehicle when suddenly another vehicle came from behind to overtake us.  However another one was coming right in front so the other vehicle changed course and blocked our way and so we crashed against the side of the road.",1
331048,1,33,48,2,24,7,2,9,1,1,2,4,3,3,2,0,0,1,0,0,1,0,0,2,1,3,1,2,0,5,1,2,3,0,1,3310482,3,3,fear,"Once, when I was ten, I could not remember why my mother was so angry.  She fainted suddenly and I was very scared as I did not know what to do .",1
201055,1,20,55,1,22,8,2,2,1,9,2,4,1,3,1,0,0,0,0,0,0,0,0,2,1,3,0,3,4,4,3,0,0,0,0,2010552,1,3,fear,"Two guys were fighting murderously and I feared that one of them would be killed.",1
331045,1,33,45,2,22,2,1,4,6,1,2,3,3,1,1,0,0,1,0,0,0,0,0,3,1,3,2,0,2,1,3,2,2,0,0,3310452,3,1,fear,"One year, when I went to a camp, I was chased by a dog.  I tried hard and finally managed to escape from it.  My torch suddenly went off and we talked about ghost stories and I thought that there were ghosts.",1
201060,1,20,60,1,32,6,1,8,1,2,2,3,3,4,3,0,-1,1,0,0,0,0,0,3,1,3,0,3,3,1,3,1,1,0,0,2010602,3,4,fear,"When my neighbour's house was broken into and shots could be heard.",1
201047,1,20,47,1,20,2,2,6,1,5,2,4,2,1,1,0,0,1,1,0,0,0,0,3,1,2,2,1,1,2,1,3,2,1,0,2010472,2,1,fear,"When I was an exploration with my friends and almost got lost in an unfamiliar environment.  It was getting dark and we did not know how to get back home.",1
331043,1,33,43,2,20,2,2,9,1,1,2,3,1,1,1,0,-1,0,0,0,0,0,0,1,1,2,2,0,4,1,2,2,2,3,0,3310432,1,1,fear,"I was on a trip to Phillipines during Summer and I was staying in a hotel.  The room I was staying in was very silent and had very dim lights.  The last night I felt frightened and lay awake - I could hear some sounds around me and dared not open my eyes - I waited for dawn.",1
201059,1,20,59,2,22,2,1,6,8,1,2,2,3,4,4,0,-1,2,0,0,0,0,0,1,1,3,0,0,4,4,1,1,2,0,0,2010592,3,4,fear,When I had to walk along a dark road alone.,1
201032,1,20,32,2,30,1,1,6,1,8,2,2,3,4,3,0,0,3,0,0,0,0,1,2,2,3,3,3,3,2,3,2,0,1,0,2010322,3,4,fear,"We were driving at night and I realized that a car was following us.",1
201052,1,20,52,2,21,1,1,7,1,5,2,4,4,4,4,1,2,2,1,0,0,1,2,1,1,3,3,3,4,1,3,1,3,0,1,2010522,4,4,fear,"When I saw an accident, a woman was run over and she died on the spot.",1
201033,1,20,33,1,31,6,2,8,8,2,2,3,4,3,0,0,0,1,0,0,0,0,0,3,1,3,2,1,0,2,3,0,1,0,0,2010332,4,3,fear,"When I took blood from a patient for alcohol estimation and urine for some other examination, he told me that something bad would happen to me as he would play magic on me.",1
331057,1,33,57,2,21,2,2,7,0,1,2,1,4,3,1,2,0,3,1,0,0,0,0,3,2,3,3,1,1,2,2,1,2,2,2,3310572,4,3,fear,"At primary school the teacher caught me cheating during a dictation.",1
201054,1,20,54,1,20,6,2,4,8,9,2,3,4,4,1,0,0,0,-1,0,0,0,0,3,1,3,3,1,1,1,2,1,2,0,0,2010542,4,4,fear,"When I impregnated a certain girl, I thought that I would be forced to marry her or go to court.",1
201036,1,20,36,2,18,2,1,6,6,1,2,1,3,4,3,0,0,2,0,0,0,0,1,1,1,3,0,0,2,1,3,1,2,1,0,2010362,3,4,fear,"When a drunkard barged into a room where my friend and I had run in order to get away from him.  We were all alone and all I could see was this hand coming towards me.",1
201049,1,20,49,1,21,8,2,4,1,2,2,4,4,4,0,0,0,1,0,0,1,0,0,3,1,3,2,1,1,2,2,1,2,3,1,2010492,4,4,fear,"When we forced a friend to chew a poisonous herb in primary school.  His tongue was swollen and he told his mother about it.  The mother reported it to the headmaster who threatened to expel us.",1
331047,1,33,47,2,24,8,2,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3310472,0,0,fear,[ No response.],1
331042,1,33,42,2,23,2,1,7,1,1,2,1,4,4,3,2,-1,1,0,0,1,0,0,2,1,3,3,3,3,1,1,1,1,0,3,3310422,4,4,fear,"The day the results of the certificate exam came out.  I went to school and at first I did not feel frightened.  By the time I reached the fourth floor ( the results were being given on the fifth floor) I found it difficult to walk and felt that I would die.",1
201031,1,20,31,1,31,2,2,8,8,2,2,4,4,4,3,0,-1,1,0,0,0,0,0,1,1,3,3,0,4,2,0,0,0,1,0,2010312,4,4,fear,"I was walking through a thick forest and there was a big snake at a distance of about four metres.",1
331053,1,33,53,2,24,2,2,7,1,1,2,4,1,4,3,0,0,1,0,0,1,0,0,1,1,0,2,3,1,1,3,2,2,0,1,3310532,1,4,fear,"When I was young I had gone to an old lift and played with the antique lift.  The guy discovered me and warned me, I was very frightened.",1
331059,1,33,59,2,25,2,2,7,1,1,2,4,4,4,1,1,0,2,0,0,1,0,1,1,1,3,0,1,0,1,1,3,3,0,2,3310592,4,4,fear,"At night when I was alone at home (all the family members usually get together at that time) someone knocked vigorously on the door.",1
201043,1,20,43,1,20,6,1,7,6,2,2,4,4,4,4,1,-1,4,0,0,1,0,2,3,1,3,3,1,4,2,0,3,0,1,2,2010432,4,4,fear,"The day I encountered a queer mamba face to face in a chunk of leaves behind our house.",1
122013,2,12,13,2,21,8,2,7,7,8,1,4,4,3,1,0,1,2,0,1,0,0,1,1,2,1,1,1,1,3,1,3,0,3,0,1220131,4,3,joy,"I experienced it when I was accepted at the Medical Higher Institute.",1
301035,1,30,35,2,18,8,0,2,2,1,1,1,2,3,1,0,1,2,0,1,0,0,0,1,2,1,2,1,2,4,1,2,3,3,0,3010351,2,3,joy,Being together with my best friend.,1
261027,1,26,27,2,25,4,2,7,7,1,1,2,3,3,1,0,1,3,1,1,0,0,1,1,3,1,1,1,1,4,1,3,2,3,0,2610271,3,3,joy,"[ I feel a sense of joy whenever I complete a piece of writing which is part of my work.  Intense reading also brings me joy.  I also feel happy when I reminiscent about them.]",1
261017,1,26,17,2,22,4,1,9,1,1,1,4,4,4,1,0,0,2,0,1,0,0,2,1,2,1,0,1,2,4,0,0,2,0,0,2610171,4,4,joy,"After completing high-school, I wanted to go abroad for a holiday.  I had never been abroad before and neither had I taken a holiday for a long time.  When finally my parents agreed and we got the airplane tickets I was over joyed.",1
261035,1,26,35,1,25,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610351,0,0,joy,[ I can not recall one.],1
122011,2,12,11,1,23,8,2,7,7,8,1,3,3,3,0,0,1,1,0,1,0,0,0,2,2,1,1,1,3,1,1,3,2,3,0,1220111,3,3,joy,Having passed an exam.,1
271057,1,27,57,2,18,1,1,7,1,8,1,3,3,4,0,0,0,1,1,0,0,0,0,1,2,1,1,1,1,4,1,3,2,0,0,2710571,3,4,joy,When I was selected to come here.,1
301012,1,30,12,2,22,8,0,7,4,8,1,1,2,3,0,0,1,1,0,1,0,0,0,1,1,1,2,1,2,4,1,2,3,3,0,3010121,2,3,joy,I met a friend I had not seen for a long time on the street.,1
261028,1,26,28,1,22,4,1,7,1,1,1,3,4,3,0,0,1,1,0,1,0,0,1,2,2,1,1,2,3,3,0,3,2,0,0,2610281,4,3,joy,"When I got the scholarship I was very happy as the finacial burden of the family was reduced.",1
91043,1,9,43,2,20,1,2,0,1,5,1,2,1,2,0,0,1,1,1,1,0,0,0,2,1,1,2,0,2,4,0,3,3,0,0,0910431,1,2,joy,"When I was complimented and called ""delightful"".",1
41043,1,4,43,2,31,1,2,6,4,2,1,1,2,2,0,0,0,1,1,1,0,0,1,2,2,1,0,1,2,4,0,0,3,3,0,0410431,2,2,joy,[ A chat on the telephone with a friend.],1
81042,1,8,42,2,18,2,2,7,1,1,1,3,4,3,2,0,1,4,0,1,0,0,1,1,3,1,1,1,1,4,0,3,2,3,0,0810421,4,3,joy,"On my 18th birthday I passed the driving-test. I was glad because I had had to study very much, because I had been lucky and because - as a proof that it was really difficult - not everybody had passed the test.",1
201012,1,20,12,2,28,2,1,7,6,6,1,4,4,3,2,0,1,1,0,1,0,0,0,3,2,1,1,1,1,4,1,3,2,1,0,2010121,4,3,joy,When I was told that I had passed the exams.,1
271040,1,27,40,1,25,2,1,8,1,8,1,3,4,4,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,5,1,3,3,2,0,2710401,4,4,joy,"When I heard my name being announced on the radio that I had been successful in an interview for admittance for a medical Assistant training course. I was really happy and I enjoyed myself by dancing to music from the Radio cassette.",1
121048,1,12,48,1,22,8,2,7,7,1,1,2,4,3,0,0,1,1,1,1,0,0,0,2,3,1,1,1,4,5,0,0,3,0,0,1210481,4,3,joy,"Realizing one's desire, an experienced feeling of satisfaction from the realization of one's desires and aims.",1
161025,1,16,25,1,19,1,2,8,9,5,1,2,3,2,0,0,0,3,0,1,0,0,3,1,2,1,1,0,1,4,0,3,3,0,0,1610251,3,2,joy,"When I found out that a set task (i.e. 2 essays and a test), the thought of which had oppressed me, were not on the date I had thought.",1
81063,1,8,63,1,23,2,1,6,8,1,1,4,3,3,2,0,1,2,1,1,0,0,0,2,3,1,2,1,4,4,1,3,2,0,0,0810631,3,3,joy,"I went to fetch my girl-friend at the station. When the train arrived and I saw her descending and running up to me, I felt glad.",1
261037,1,26,37,2,26,4,1,7,1,1,1,4,4,4,3,1,2,3,1,1,1,0,1,1,3,1,1,1,2,0,0,3,3,1,2,2610371,4,4,joy,"This happened when it was finally confirmed that I had stood first in the university for the M.A exams.  A few days before the official results were declared a clerk had brought the results unofficially.  So I had been expecting the results but the confirmation allowed me to legitimately feel happy at my success. �",1
331062,1,33,62,2,21,2,1,7,7,1,1,4,4,3,1,0,0,1,1,1,0,0,0,1,2,1,0,1,2,5,0,3,3,3,0,3310621,4,3,joy,I received a letter from a distant friend.,1
81052,1,8,52,2,19,2,2,2,5,1,1,3,3,3,1,0,1,1,1,1,0,0,0,1,3,1,1,0,4,4,0,3,3,3,0,0810521,3,3,joy,"My sister had a daughter. I saw the baby for the first time through a pane of glass and she looked at me.",1
121068,1,12,68,1,26,8,2,7,7,1,1,1,4,3,1,0,1,2,0,1,0,0,1,2,2,1,2,1,2,4,1,3,3,1,0,1210681,4,3,joy,"Some time ago I was present at the wedding party of two close friends of mine.",1
11002,1,1,2,2,23,0,0,7,5,2,1,3,2,2,0,0,1,3,1,1,0,0,2,1,1,1,1,0,0,4,0,3,0,0,0,0110021,2,2,joy,"When I got a letter offering me the Summer job that I had applied for.",1
41049,1,4,49,2,21,8,2,7,7,3,1,3,4,4,0,1,1,1,1,1,0,0,1,1,3,1,1,1,0,4,1,3,3,3,1,0410491,4,4,joy,"[ During inter-rail-trip, after troubles, I met my little sister.]",1
41048,1,4,48,2,22,1,2,5,6,2,1,1,1,2,4,0,2,1,0,0,0,0,0,2,2,1,2,1,1,5,1,3,3,0,0,0410481,1,2,joy,"During lectures, I sensed an unexpressed understanding with a boy I did not know.  We exchange glances ; I think he likes me, and I like him too.  Perhaps he has fallen in love with me .........",1
81041,1,8,41,2,18,2,1,4,1,1,1,2,4,3,0,0,2,3,0,1,0,0,0,1,1,1,1,1,3,4,1,3,2,0,0,0810411,4,3,joy,"I had a singing-lesson, but I was not very good. The last exercise was singing scales. I did that very well and my teacher seemed satisfied.",1
41058,1,4,58,2,20,1,2,7,5,1,1,3,3,3,4,0,2,2,0,1,1,0,0,1,2,1,1,0,1,4,0,3,2,0,1,0410581,3,3,joy,"I went to see the entrance examination results at university.  I rejoyced at my success.",1
81061,1,8,61,1,27,2,2,2,2,1,1,4,4,4,2,0,1,2,1,1,0,0,1,1,3,1,0,0,2,4,0,0,3,2,0,0810611,4,4,joy,"My friend came to see me after she had stayed abroad. I waited at the station.",1
41042,1,4,42,2,24,8,2,5,5,3,1,4,4,4,4,0,2,3,-1,1,1,0,1,2,0,2,1,1,0,4,0,0,0,0,1,0410421,4,4,joy,"The day I got to know that I would get a shared dwelling with my boyfriend.  My parents place was getting a little crowded with my growing bother wanting a room to himself.  I first felt doubt, then joy, but also sadness.  The feeling of joy was the strongest.",1
271051,1,27,51,2,21,1,1,0,7,8,1,4,3,2,0,0,1,2,0,1,0,0,1,1,2,1,1,0,1,1,1,3,3,0,0,2710511,3,2,joy,Passing a very difficult examination which I didn't expect - MCE.,1
261029,1,26,29,1,22,1,1,5,1,1,1,3,1,2,0,0,1,0,0,0,0,0,0,2,2,2,1,0,1,4,0,3,3,0,0,2610291,1,2,joy,When I was selected at TISS X.,1
121066,1,12,66,2,23,8,2,7,7,1,1,4,4,4,2,0,1,1,1,1,0,0,2,1,3,1,1,0,1,5,1,3,3,3,0,1210661,4,4,joy,"I felt joy most strongly some years ago, when I took part in a NH Competition and I was the first.",1
81048,1,8,48,1,21,2,2,2,1,1,1,2,1,2,1,1,2,2,0,1,0,0,1,1,1,1,1,0,4,4,0,3,0,3,1,0810481,1,2,joy,"I thought that I had failed an examination, but when I was informed about the mark, I saw that I had passed it.",1
122012,2,12,12,1,24,8,2,6,6,8,1,1,3,2,0,0,1,1,0,1,0,0,1,1,3,1,1,3,2,4,1,2,2,1,0,1220121,3,2,joy,"I'm glad when I have good relations with my colleagues and most of all when we are at a party.",1
81053,1,8,53,1,21,0,0,6,1,1,1,4,0,4,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,4,0,3,0,0,1,0810531,0,4,joy,"When I was 17, I had a mystic vision. I melted into a dazzling light, which omitted perfect love. The physical experience became unimportant, I heard or saw the words ""overcome egotism"". The feeling of joy remained for month after that experience.",1
121047,1,12,47,2,20,8,2,7,7,1,1,4,4,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,4,0,0,2,0,0,1210471,4,4,joy,"Some time ago a close relative of mine got off cheap with the worst.",1
301017,1,30,17,1,20,8,0,4,4,1,1,1,1,4,1,0,2,3,0,1,0,0,0,1,1,1,1,1,1,4,1,3,3,1,0,3010171,1,4,joy,Scoring a goal in football match.,1
91037,1,9,37,1,20,1,2,0,0,5,1,1,3,2,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,4,1,3,0,0,0,0910371,3,2,joy,"I noticed that Meryl Streep and I had similar cheekbones and jaw structure.",1
271061,1,27,61,2,20,2,1,8,1,8,1,4,3,3,2,0,0,1,0,1,0,0,0,3,2,1,1,1,1,4,1,3,1,0,0,2710611,3,3,joy,"I wrote a difficult Exam at one time while in my Secodary School. When the results were announced on the radio, I came second out of 80 students hence I felt joy.",1
11003,1,1,3,2,22,8,2,4,6,2,1,1,3,3,0,0,2,1,1,1,0,0,2,1,0,1,1,0,0,5,1,3,3,3,0,0110031,3,3,joy,"[ On days when I feel close to my partner and other friends.  When I feel at peace with myself and also experience a close contact with people whom I regard greatly.]",1
201014,1,20,14,2,21,2,2,6,1,2,1,4,4,4,1,0,1,1,0,1,0,0,0,1,2,1,1,1,1,4,1,3,3,2,0,2010141,4,4,joy,When I passed the grade 7 exam.,1
91035,1,9,35,2,18,1,1,6,6,6,1,2,4,2,0,0,1,1,0,0,1,0,0,1,1,1,2,1,1,4,1,3,3,0,1,0910351,4,2,joy,"One of my friends and I had breakfast in a restaurant. It was spontaneous and lots of fun.",1
271039,1,27,39,1,21,2,1,8,1,8,1,3,3,3,0,0,1,3,1,1,0,0,1,2,2,1,1,1,4,5,1,3,3,3,0,2710391,3,3,joy,When I had an anticipatory honey-moon with my fiancTe.,1
121067,1,12,67,2,20,8,2,7,6,1,1,4,4,4,0,0,1,1,1,1,0,0,2,1,3,1,2,0,2,4,0,3,3,3,0,1210671,4,4,joy,"When my nephew was born. The birth was hard, it was a big baby.",1
41057,1,4,57,2,25,1,2,7,6,1,1,2,3,2,0,0,0,1,0,1,0,0,1,1,3,1,1,0,3,1,0,0,0,0,0,0410571,3,2,joy,I found myself a place after looking for one for a long time.,1
301013,1,30,13,1,21,5,2,4,4,1,1,2,2,4,1,0,1,2,0,1,0,0,0,1,2,1,2,1,1,4,1,3,3,1,0,3010131,2,4,joy,Scoared a goal in a football match.,1
81054,1,8,54,2,22,2,2,8,6,1,1,1,1,3,2,0,1,2,-1,1,0,0,0,2,1,1,0,1,1,4,1,3,3,0,0,0810541,1,3,joy,"When I was in a situation which seemed hopeless for me, I moved back to my parents. For my father it went without saying anything (normally he ofter grumbles at me).",1
121046,1,12,46,2,19,8,2,7,6,1,1,4,4,3,2,0,1,2,1,1,0,0,1,2,3,1,1,1,1,4,1,3,2,2,0,1210461,4,3,joy,"When, for example, I was in my eleventh school year and I learned I had been classed for the Bulgarian Language and Literature National Olympiad.",1
81064,1,8,64,2,25,2,2,6,1,1,1,1,3,2,0,0,0,2,1,1,0,0,0,1,1,1,2,1,2,4,0,3,3,3,0,0810641,3,2,joy,"On my birthday a friend came to see me unexpectedly and brought me flowers. I usually do not see her very often.",1
121045,1,12,45,2,20,8,2,7,6,1,1,3,4,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,4,1,3,2,3,0,1210451,4,2,joy,"When you are satisfied with something, when you achieve something you have striven to.",1
261021,1,26,21,2,20,4,0,7,1,1,1,1,3,3,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,4,1,2,0,2,0,2610211,3,3,joy,"Day before yesterday my mother bought me a new pair of shoes, without my having asked for them.  She told me that when she saw the pair of shoes she felt like buying them for me.  I really liked the shoes and they made me feel that my mother cares for me.",1
81055,1,8,55,1,18,2,2,6,6,1,1,3,4,3,2,0,0,4,1,1,0,0,0,1,2,1,1,2,2,5,1,3,3,3,0,0810551,4,3,joy,"When I heard that I had passed my final examination at school (with success).",1
261036,1,26,36,2,22,4,1,9,1,1,1,4,4,4,0,0,1,1,0,1,0,0,0,2,1,1,1,0,1,5,0,3,2,0,0,2610361,4,4,joy,"The day I was happiest was the day when I received a phone call from Eve's Weekly to inform me that I had won the first prize of the All India Essay competition.  I had won this prize when I was an under-graduate when even post graduates had participated.  I had been judged by eminent judges and political scientists.",1
201028,1,20,28,2,18,6,1,6,1,2,1,3,4,4,0,0,1,1,1,1,0,0,0,1,2,1,1,0,4,1,0,3,0,3,0,2010281,4,4,joy,"I was very happy when I discovered that I had passed my first year examination and was among the thirty students who would major in economics.",1
271033,1,27,33,1,22,1,1,8,5,8,1,4,4,3,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,5,3,3,0,3,1,2710331,4,3,joy,"Time had struck 8 o'clock when I heard from the radio that I had been selected to Robert Blake Secondary School for Form I. I was very happy for the selection. My parents and I were very happy and full of joy.",1
81062,1,8,62,1,26,2,2,6,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,1,2,1,1,1,1,4,1,3,0,1,0,0810621,2,3,joy,"I bought a Christmas present for my girl-friend. On my way home I was really glad about having found such a suitable thing.",1
301018,1,30,18,2,21,8,0,6,5,8,1,1,3,3,1,0,2,3,0,1,0,0,0,1,2,1,1,1,3,4,1,3,3,3,0,3010181,3,3,joy,"Saw in TV that China had the most gold medals in the Asian Olympic.",1
171019,1,17,19,1,22,2,2,4,1,1,1,2,3,2,4,1,2,1,-1,0,0,0,0,2,1,1,2,1,2,4,1,3,2,0,1,1710191,3,2,joy,For instance when a girl is interested in me and likes me.,1
271037,1,27,37,1,29,2,1,8,8,8,1,3,4,4,0,0,1,2,0,1,0,0,2,1,1,1,1,1,1,5,1,3,2,0,0,2710371,4,4,joy,"On December the 28th I was filled with Joy when I was told by my bosses that I had been selected to attend a course at the Lilongwe School for Health Scienced in Lilongwe.",1
91007,1,9,7,1,27,2,1,0,0,1,1,2,4,3,2,2,1,4,1,1,0,0,1,1,3,1,1,1,2,5,1,3,3,3,2,0910071,4,3,joy,Emotional reassurances by spouse.,1
201029,1,20,29,1,20,6,1,6,1,9,1,3,4,3,0,0,0,1,1,1,0,0,0,2,3,1,1,1,1,4,1,3,0,2,0,2010291,4,3,joy,When I was accepted at UNZA.,1
271036,1,27,36,1,21,1,1,8,1,8,1,2,4,4,0,0,1,1,0,1,0,0,0,1,3,1,0,0,2,4,0,3,3,2,0,2710361,4,4,joy,"I felt happy when I saw my brother at the bus depot after 3 months without seing each other.",1
41045,1,4,45,2,30,8,2,6,5,1,1,3,4,2,0,0,1,1,0,1,0,0,1,1,3,1,1,1,0,4,0,0,3,3,0,0410451,4,2,joy,"The inflammation of the ear of my child got cured and the doctor said that the ear was completely all right.",1
41053,1,4,53,2,20,1,2,0,4,1,1,3,2,2,0,0,0,1,0,1,0,0,0,1,1,1,0,1,2,4,1,3,0,0,0,0410531,2,2,joy,"I had just moved to the town where I study and I got a postcard from a good friend (from my home town).",1
261031,1,26,31,2,26,4,1,2,1,1,1,3,3,2,0,1,0,1,0,0,0,0,0,2,1,1,1,1,4,3,0,3,0,2,1,2610311,3,2,joy,"The day I got a letter from the U.G.C informing me that I had been awarded the junior research fellowship.",1
271041,1,27,41,1,30,1,1,8,1,8,1,4,4,4,0,0,1,2,0,1,0,0,0,2,2,1,2,0,4,3,1,3,0,3,0,2710411,4,4,joy,"When I was selected to start Form I at Chilumba Secondary School out of the 100 pupils I was among the 4 who were successful. Family History showed that I had done better than all my brothers who had passed after repeating for several times.",1
261030,1,26,30,2,26,4,1,9,0,1,1,4,3,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,3,0,1,3,2,0,0,2610301,3,0,joy,"At the pre-university, I was appreciated as an examplary student by our pricipal.  This is something which made me feel very happy.",1
81046,1,8,46,1,25,1,2,6,1,1,1,4,1,4,1,0,0,1,1,1,0,0,2,1,1,1,0,0,0,4,0,3,3,0,0,0810461,1,4,joy,"To be able to prepare myself better for an important examination, I did not spend the nitht with my girl-friend but in the students' hostel. I had not done that for months. The day when I had the examn, somebody knocked at my door at seven o'clock in the morning. My girl-friend who likes sleeping late, had come to be able to be with me.",1
11012,1,1,12,1,23,1,2,7,6,2,1,1,3,3,0,0,1,1,0,1,0,0,0,1,1,1,1,0,4,4,3,0,0,0,0,0110121,3,3,joy,I passed an exam that I was absolutely certain that I had failed.,1
91009,1,9,9,1,20,2,2,5,1,1,1,3,3,3,0,0,1,1,1,1,0,0,1,1,2,1,1,0,1,5,1,3,3,3,0,0910091,3,3,joy,A night spent with a group of friends.,1
271042,1,27,42,1,23,1,1,8,8,8,1,3,4,2,2,0,1,3,0,1,0,0,1,1,2,1,2,1,2,1,1,3,3,0,0,2710421,4,2,joy,"I passed my MCE Examination. at first I was worried but when I heard my name I had joy in my heart and I arranged for a trip to attend a wedding ceremony.",1
261033,1,26,33,2,33,4,0,7,1,1,1,4,4,4,0,0,1,1,0,1,0,0,0,1,3,1,1,1,4,0,1,3,3,1,0,2610331,4,4,joy,"When I stood first in the B.A exams.  Earlier I had heard of these boys and girls who were toppers, but when I first heard of me having topped I could not believe it.",1
81069,1,8,69,2,24,2,1,6,6,1,1,1,4,2,1,0,0,1,0,0,0,0,0,3,2,1,1,1,1,5,1,3,3,3,0,0810691,4,2,joy,"After I had had a disappointment in my private life, my friend, who studies in Vienna, came to see me spontaneously.",1
161022,1,16,22,1,34,2,1,5,1,9,1,3,4,3,1,0,1,1,1,1,0,0,0,1,3,1,2,0,1,4,0,3,3,2,0,1610221,4,3,joy,"Meeting with two of my friends I had not seen for 15 years. They were special people to me.",1
301016,1,30,16,1,21,8,0,7,6,1,1,2,4,3,0,0,1,1,0,1,0,0,1,1,1,1,2,1,2,4,1,2,3,3,0,3010161,4,3,joy,My old friend visited me in the university.,1
201043,1,20,43,1,20,6,1,7,6,2,1,4,4,4,3,0,1,2,1,1,1,0,1,1,1,1,1,1,3,4,0,3,3,3,1,2010431,4,4,joy,"The day I got a telegram telling me that I had been selected for a B.A at UNZA.  I felt happy because I had not expected to be selected.",1
261024,1,26,24,2,22,4,1,9,1,1,1,3,4,4,0,0,1,1,0,1,0,0,0,2,2,1,1,1,1,5,2,3,3,3,0,2610241,4,4,joy,When I got married.,1
81047,1,8,47,2,22,2,1,9,6,1,1,3,3,3,1,0,1,1,0,1,0,0,0,1,3,1,1,0,0,4,0,2,3,3,0,0810471,3,3,joy,After a long time I saw my boy-friend again.,1
81059,1,8,59,2,25,2,1,6,1,1,1,3,3,3,1,1,2,3,1,1,0,0,0,2,1,1,0,0,2,4,0,3,3,2,1,0810591,3,3,joy,I unexpectedly got a present from my father.,1
121036,1,12,36,2,21,7,1,7,6,4,1,3,4,3,0,0,1,3,0,1,0,0,1,1,3,1,1,0,2,4,1,3,3,3,0,1210361,4,3,joy,"I was happy when at difficult times I could find support in my friend and my fiancT, I was happy because of their spiritual and moral help which gave me new power to struggle. I was happy then, I felt it in my soul.",1
41052,1,4,52,2,27,1,2,8,8,1,1,1,3,2,1,0,0,1,1,1,0,0,1,1,2,1,1,1,4,5,0,3,3,3,0,0410521,3,2,joy,"While having a discussion with a colleague of mine, I realized that her conception of man and work were similar to mine.",1
91003,1,9,3,2,20,1,2,7,1,1,1,3,4,2,1,1,1,2,1,1,0,0,1,2,3,1,0,0,2,5,0,2,3,2,1,0910031,4,2,joy,Seeing relations from overseas after a few years.,1
